size,avg,std
1153,9.681,1.93829719
1154,9.705,2.049432891
1155,9.67,1.97813372
1156,9.591,2.152754829
1157,9.556,2.020630334
1158,9.788,2.046275456
1159,9.768,2.082910107
1160,9.637,2.151245885
1161,9.69,2.101026967
1162,9.75,2.14991212
1163,9.693,2.085929553
1164,9.72,2.008889155
1165,9.755,1.984165293
1166,9.712,1.976097407
1167,9.754,2.027213258
1168,9.677,2.014132004
1169,9.807,1.936362699
1170,9.719,2.122862583
1171,9.858,2.0218615
1172,9.795,2.032019711
1173,9.812,2.132417221
1174,9.708,1.981580849
1175,9.61,2.143944145
1176,9.803,2.034780414
1177,9.861,2.010900973
1178,9.811,2.171173184
1179,9.736,2.247076624
1180,9.827,2.088883538
1181,9.794,2.066841996
1182,9.715,1.929118062
1183,9.783,2.08092317
1184,9.868,1.931918298
1185,9.713,2.02897702
1186,9.793,2.01797503
1187,9.849,2.042638336
1188,9.856,1.987262744
1189,9.799,2.047630775
1190,9.77,2.099406466
1191,9.842,2.01571305
1192,9.852,2.154236927
1193,9.798,2.072073717
1194,9.978,1.998376719
1195,9.769,2.135462292
1196,9.876,2.096430065
1197,9.876,2.070969076
1198,9.665,2.054018986
1199,9.902,1.986036339
1200,9.844,2.074118118
1201,9.876,2.120169597
1202,9.882,2.070353197
1203,9.695,2.146761185
1204,9.852,2.213367343
1205,9.853,2.032614701
1206,9.912,1.96369858
1207,9.857,2.043704413
1208,9.882,2.130402454
1209,9.879,2.137505071
1210,9.867,2.150799139
1211,9.814,2.082724596
1212,9.981,2.091653416
1213,9.952,2.19739039
1214,9.799,2.01311988
1215,9.92,2.001400911
1216,9.672,2.020519364
1217,9.863,2.095858684
1218,9.742,1.978218731
1219,9.839,2.210421898
1220,9.772,2.020420278
1221,9.78,2.033158561
1222,9.865,1.984619287
1223,9.887,2.00455712
1224,9.686,2.081282234
1225,9.824,1.972540219
1226,9.793,2.097749163
1227,9.93,2.03500399
1228,9.882,1.951892898
1229,9.977,2.058326434
1230,9.705,2.09436419
1231,9.846,1.89099441
1232,9.758,2.080808921
1233,9.952,2.079909138
1234,9.853,2.110887692
1235,9.929,2.01047283
1236,9.939,2.061923988
1237,9.793,2.037228829
1238,9.838,1.980828029
1239,9.848,2.028548992
1240,9.933,2.062708357
1241,9.891,2.092246758
1242,9.846,2.075232659
1243,9.981,1.99965938
1244,9.991,2.173854789
1245,9.983,2.124906169
1246,9.838,2.146710126
1247,9.906,1.975111406
1248,9.931,1.980444688
1249,9.834,2.040246702
1250,9.862,2.032015031
1251,9.861,2.063476905
1252,9.968,2.005741509
1253,9.841,2.062516175
1254,9.874,2.112483512
1255,9.992,2.096265806
1256,9.975,1.984518408
1257,9.996,1.991469294
1258,9.904,2.057429711
1259,9.902,1.984019237
1260,9.864,2.152239795
1261,9.976,2.101866276
1262,9.945,2.026840665
1263,9.886,1.97912125
1264,9.873,2.115028214
1265,9.909,2.107406026
1266,9.883,2.085103992
1267,9.964,2.107877403
1268,9.945,2.034235265
1269,10.046,2.143006411
1270,10.04,2.222462449
1271,9.919,2.082973302
1272,10.045,2.111737302
1273,10.001,2.110320462
1274,10.006,2.167639883
1275,9.915,2.118079616
1276,9.986,2.052319667
1277,9.938,2.123361642
1278,9.655,1.890912624
1279,9.632,1.683273421
1280,9.541,1.749107881
1281,9.63,1.783334035
1282,9.645,1.867206861
1283,9.675,1.853323989
1284,9.691,1.748306488
1285,9.661,1.743306662
1286,9.567,1.955846706
1287,9.656,1.900862246
1288,9.646,1.9673725
1289,9.719,1.917737395
1290,9.645,1.845096035
1291,9.727,1.842244518
1292,9.635,1.969683897
1293,9.655,1.945703153
1294,9.612,1.781749318
1295,9.545,1.914586284
1296,9.704,1.863291672
1297,9.69,1.901450897
1298,9.766,1.874768988
1299,9.677,2.014628931
1300,9.656,1.951787251
1301,9.696,2.015352487
1302,9.723,1.879309129
1303,9.574,1.94378556
1304,9.672,1.869735787
1305,9.673,1.87445581
1306,9.677,1.998665972
1307,9.847,1.996390888
1308,9.691,1.856600648
1309,9.79,1.99546533
1310,9.847,1.837652842
1311,9.791,1.967534038
1312,9.73,2.012249773
1313,9.717,1.89961036
1314,9.659,1.899032734
1315,9.774,1.881612198
1316,9.783,1.939503203
1317,9.731,1.919980553
1318,9.715,1.836613228
1319,9.791,1.99331189
1320,9.73,1.882722668
1321,9.699,1.997595902
1322,9.706,1.883908998
1323,9.665,1.834158973
1324,9.672,1.88678986
1325,9.698,2.030990133
1326,9.714,1.941642082
1327,9.812,1.983075538
1328,9.812,1.97953898
1329,9.79,1.982884725
1330,9.812,1.925191513
1331,9.759,1.848333123
1332,9.794,2.002391963
1333,9.747,1.957759899
1334,9.88,1.884449827
1335,9.898,1.880726757
1336,9.704,1.980481332
1337,9.723,2.004567108
1338,9.808,2.079774378
1339,9.729,1.83328119
1340,9.694,1.939103949
1341,9.795,2.025605608
1342,9.829,1.842051072
1343,9.787,1.727024497
1344,9.735,1.811644848
1345,9.763,1.893783889
1346,9.715,1.902996688
1347,9.691,1.860370925
1348,9.794,1.910815327
1349,9.894,1.810536396
1350,9.619,1.935868432
1351,9.732,1.824693263
1352,9.835,1.950789733
1353,9.718,1.867609157
1354,9.727,1.844416676
1355,9.777,1.868893727
1356,9.824,1.870968873
1357,9.733,1.887663708
1358,9.799,2.003650073
1359,9.915,1.933264729
1360,9.791,1.963459746
1361,9.735,1.931969852
1362,9.839,1.851622939
1363,9.762,1.974653199
1364,9.833,1.95523245
1365,9.886,1.908047338
1366,9.708,1.93454865
1367,9.793,1.999036555
1368,9.706,1.891333165
1369,9.802,1.948484691
1370,9.756,1.881489836
1371,9.854,2.013638185
1372,9.784,2.001836994
1373,9.845,2.085023339
1374,9.692,1.920631361
1375,9.801,1.945554981
1376,9.823,1.905072256
1377,9.877,1.881332084
1378,9.886,1.985181338
1379,9.844,1.889241444
1380,9.84,1.886785616
1381,9.918,1.976659602
1382,9.778,1.89269604
1383,9.851,1.99719498
1384,9.793,1.966218965
1385,9.891,1.873667428
1386,9.887,1.953982868
1387,9.846,1.975395197
1388,9.857,1.943792512
1389,9.973,2.049016708
1390,9.867,1.906553421
1391,9.88,1.880195504
1392,9.921,1.89376486
1393,9.826,1.931697558
1394,9.959,1.953749251
1395,9.879,2.004589079
1396,9.758,2.082251611
1397,9.927,2.004916629
1398,9.885,1.938435589
1399,9.781,1.996753872
1400,9.996,1.98845114
1401,9.834,1.988566921
1402,9.868,1.906360462
1403,9.817,2.099981172
1404,9.936,1.963608861
1405,9.947,2.003048477
1406,9.803,1.783078902
1407,9.701,1.834929417
1408,9.688,1.847178407
1409,9.79,1.894066389
1410,9.764,1.707987477
1411,9.766,1.888070128
1412,9.757,1.767222135
1413,9.74,1.846024867
1414,9.778,1.725019331
1415,9.705,1.82134354
1416,9.665,1.87197203
1417,9.853,1.761389648
1418,9.769,1.883397511
1419,9.729,1.856611431
1420,9.733,1.913994351
1421,9.82,1.899264912
1422,9.849,1.914121956
1423,9.756,1.911574774
1424,9.662,1.823480486
1425,9.736,1.856273081
1426,9.799,1.76002747
1427,9.77,1.802317494
1428,9.777,1.852755705
1429,9.824,1.937725156
1430,9.745,1.8551055
1431,9.767,1.827032854
1432,9.839,1.854324006
1433,9.885,1.880774392
1434,9.89,1.86316166
1435,9.766,1.958846875
1436,9.928,2.019131718
1437,9.74,1.9099864
1438,9.801,1.831598688
1439,9.865,1.67019896
1440,9.692,1.883795287
1441,9.857,1.870842337
1442,9.798,1.669725721
1443,9.727,1.865999184
1444,9.837,1.849283875
1445,9.844,1.988873958
1446,9.929,1.870148779
1447,9.878,1.881131217
1448,9.807,1.903516318
1449,9.844,1.867927502
1450,9.904,1.920539631
1451,9.893,1.851209869
1452,9.838,1.891383973
1453,9.817,1.898714332
1454,9.824,1.781066028
1455,9.913,1.788471311
1456,9.814,1.958376685
1457,9.868,1.85256795
1458,9.839,1.904391164
1459,9.947,1.867532778
1460,9.841,1.884481433
1461,9.844,1.884466825
1462,9.871,1.932380163
1463,9.847,1.851220683
1464,9.764,1.987524655
1465,9.841,2.011408652
1466,9.887,1.910466142
1467,10.066,1.905065162
1468,9.843,1.82802973
1469,9.858,1.846956212
1470,9.844,1.695446413
1471,9.835,1.786327508
1472,9.909,1.705176421
1473,9.916,1.853207592
1474,9.822,1.723742233
1475,9.894,1.910605772
1476,9.852,1.719026193
1477,9.968,1.89540723
1478,9.877,1.790831672
1479,9.831,1.883078592
1480,9.994,1.615727259
1481,9.815,1.873041186
1482,9.868,1.826447895
1483,9.875,1.906045122
1484,9.878,1.823304813
1485,9.922,1.917183244
1486,9.912,1.72488586
1487,9.869,1.825149356
1488,9.892,1.87238934
1489,9.916,1.88852072
1490,9.919,1.818721184
1491,9.97,1.853789777
1492,9.863,1.879298476
1493,9.87,1.82000341
1494,9.813,1.731770779
1495,9.965,1.866885176
1496,10.025,1.838410932
1497,9.91,1.869597656
1498,10.023,1.859550733
1499,10.015,1.923141564
1500,9.969,1.824107005
1501,9.935,1.962301105
1502,9.961,1.885479789
1503,9.857,1.937602979
1504,9.936,1.842633794
1505,9.929,1.956984616
1506,9.857,1.865484128
1507,9.868,1.925170715
1508,9.831,1.937057354
1509,9.858,1.927576601
1510,9.88,1.81683816
1511,9.991,1.793916703
1512,9.962,1.724972907
1513,10.03,1.830423571
1514,10.014,1.969182999
1515,9.997,1.92215652
1516,9.9,1.837764233
1517,10.006,1.864253051
1518,9.945,1.916154129
1519,10.005,1.980630682
1520,9.865,1.950019892
1521,9.948,1.899711795
1522,9.937,1.80839744
1523,9.988,1.855612917
1524,9.817,1.89818706
1525,10.012,1.842620756
1526,10.067,1.974439011
1527,9.933,1.799374544
1528,9.941,1.976214671
1529,9.972,2.016750675
1530,10.036,1.885274054
1531,10.045,1.991215694
1532,9.937,1.828763346
1533,10.032,1.891706783
1534,10.039,1.98479682
1535,10.036,1.894807192
1536,9.967,2.014936965
1537,10.11,1.98237984
1538,10.04,2.012075657
1539,10.106,1.988144038
1540,10.059,1.999379033
1541,10.032,1.948017138
1542,10.062,1.941629709
1543,10.016,2.073654755
1544,9.996,2.011972175
1545,10.056,2.02508394
1546,10.035,2.068345487
1547,10.179,2.070566649
1548,9.99,2.079476911
1549,10.079,2.113581374
1550,10.081,2.056859176
1551,10.034,1.931987727
1552,10.04,2.095421387
1553,9.985,2.119260783
1554,10.107,2.15178558
1555,10.143,1.833551994
1556,10.113,2.038721999
1557,10.151,2.099668452
1558,10.052,1.94861312
1559,10.074,2.154800958
1560,10.196,2.074098813
1561,10.085,1.975266229
1562,10.064,2.118582638
1563,10.134,2.018940346
1564,10.112,2.186832924
1565,10.039,2.097588825
1566,10.018,1.961000133
1567,10.003,2.016198417
1568,10.15,2.038542532
1569,10.137,1.981958415
1570,10.167,2.131115354
1571,10.128,1.951262008
1572,10.149,2.072460879
1573,10.053,2.080028249
1574,10.054,2.020189388
1575,10.22,2.072654312
1576,10.199,2.056606095
1577,10.219,2.063806749
1578,10.107,1.986831271
1579,10.211,1.95302158
1580,10.194,2.201183593
1581,10.138,2.133895384
1582,10.186,2.161961627
1583,10.113,1.989016638
1584,10.078,2.150939921
1585,10.155,2.196314822
1586,10.221,2.091538557
1587,10.086,2.053489913
1588,10.199,2.055145402
1589,10.286,2.195227328
1590,10.255,2.127557638
1591,10.107,2.106178289
1592,10.183,2.15038023
1593,10.105,2.033743128
1594,10.186,2.029660938
1595,10.131,2.127996092
1596,10.28,2.046897601
1597,10.017,2.218024037
1598,10.136,1.905028381
1599,10.138,2.106987279
1600,10.118,2.041137487
1601,10.095,2.005990777
1602,10.17,2.020688789
1603,10.181,2.080520985
1604,10.161,2.009755736
1605,10.176,2.098911487
1606,10.151,2.023436012
1607,10.117,2.035055884
1608,10.15,2.024252355
1609,10.064,1.963099019
1610,10.118,2.028346664
1611,10.214,2.097284578
1612,10.261,2.05501876
1613,10.24,2.08968102
1614,10.113,2.145888123
1615,10.151,1.967249112
1616,10.143,2.049085101
1617,10.232,2.199321035
1618,10.193,2.087128915
1619,10.247,2.171337308
1620,10.051,2.02101051
1621,10.176,2.091266936
1622,10.077,2.092235276
1623,10.217,2.037169866
1624,10.216,2.076934678
1625,10.189,2.166557863
1626,10.274,2.01568524
1627,10.153,2.041508942
1628,10.201,2.16824821
1629,10.256,2.215258759
1630,10.188,2.099777385
1631,10.232,2.006539858
1632,10.223,2.10753712
1633,10.242,2.103773244
1634,10.151,1.943701875
1635,10.251,2.121438073
1636,10.128,2.086616872
1637,10.228,2.096762364
1638,10.178,2.109684044
1639,10.153,2.130758346
1640,10.246,2.062944434
1641,10.305,2.15560238
1642,10.306,2.17786756
1643,10.214,2.157512192
1644,10.296,2.172349673
1645,10.325,2.123177544
1646,10.161,2.216752804
1647,10.217,2.08668763
1648,10.223,2.09084735
1649,10.268,2.313336882
1650,10.314,2.161961627
1651,10.194,2.098754099
1652,10.11,2.183728158
1653,10.275,2.063888232
1654,10.226,2.096024169
1655,10.268,2.160750991
1656,10.211,2.206206325
1657,10.314,2.155469798
1658,10.232,2.225112835
1659,10.289,2.073107999
1660,10.27,2.022174372
1661,10.236,2.097785667
1662,10.188,1.897961606
1663,10.262,1.958364417
1664,10.244,1.94377011
1665,10.139,2.001420667
1666,10.178,1.923542569
1667,10.28,1.821790032
1668,10.175,1.961178529
1669,10.106,1.980071889
1670,10.1,1.992980675
1671,10.201,1.891607036
1672,10.174,2.060089311
1673,10.109,2.036975274
1674,10.189,1.954251288
1675,10.136,1.926970995
1676,10.283,2.082606119
1677,10.288,1.977110256
1678,10.176,1.991730652
1679,10.275,2.074530954
1680,10.282,1.969862015
1681,10.299,1.962511261
1682,10.197,2.02886848
1683,10.156,2.025281651
1684,10.199,1.939887152
1685,10.304,1.983814386
1686,10.304,2.17676878
1687,10.29,2.059646121
1688,10.202,2.183108326
1689,10.252,2.004123877
1690,10.173,2.098445728
1691,10.156,2.077011791
1692,10.252,2.046627637
1693,10.311,2.133267407
1694,10.212,2.060412896
1695,10.263,2.033215425
1696,10.285,2.068345487
1697,10.149,2.110273028
1698,10.345,1.978861008
1699,10.297,2.181639418
1700,10.346,1.980961435
1701,10.324,2.010737941
1702,10.271,2.071195029
1703,10.229,2.065144989
1704,10.27,1.949076422
1705,10.338,2.085210806
1706,10.339,2.036719722
1707,10.213,2.062494821
1708,10.246,2.140576106
1709,10.444,2.223017275
1710,10.178,1.977429196
1711,10.18,2.065397266
1712,10.268,2.132773951
1713,10.265,1.96688679
1714,10.269,2.101679342
1715,10.276,2.067389199
1716,10.264,2.001576956
1717,10.405,2.074916933
1718,10.198,2.137607393
1719,10.276,2.049396014
1720,10.336,2.000276257
1721,10.285,2.109555694
1722,10.385,2.22614706
1723,10.428,2.140887526
1724,10.323,2.108819129
1725,10.414,2.152030491
1726,10.223,1.936238627
1727,10.182,1.935619442
1728,10.203,2.088097496
1729,10.333,2.082894488
1730,10.218,2.079134146
1731,10.291,2.025443512
1732,10.239,2.065464874
1733,10.24,2.049048218
1734,10.349,1.96495803
1735,10.222,2.031463227
1736,10.316,2.063104554
1737,10.319,2.070150846
1738,10.409,1.978796259
1739,10.255,2.061121836
1740,10.383,2.061689007
1741,10.344,2.062988105
1742,10.349,1.97866473
1743,10.265,2.085455376
1744,10.288,2.147013196
1745,10.268,2.025902337
1746,10.254,2.029187424
1747,10.367,2.182446809
1748,10.324,2.080228678
1749,10.294,1.951761608
1750,10.381,2.014422224
1751,10.37,1.965951415
1752,10.338,2.137832156
1753,10.301,2.113496124
1754,10.363,2.041420681
1755,10.267,2.096212085
1756,10.396,2.188143499
1757,10.321,2.013955068
1758,10.345,2.023380604
1759,10.355,2.009729836
1760,10.356,1.99078558
1761,10.326,1.983849707
1762,10.411,2.130872971
1763,10.475,2.09756401
1764,10.34,2.048070945
1765,10.43,2.161428179
1766,10.243,2.142087659
1767,10.426,2.011608951
1768,10.308,2.146099192
1769,10.393,2.096890066
1770,10.318,2.140433941
1771,10.355,1.995734942
1772,10.418,2.218602758
1773,10.297,2.120681091
1774,10.37,2.228467201
1775,10.391,2.065038349
1776,10.354,2.115457199
1777,10.434,2.219136897
1778,10.344,1.954349888
1779,10.492,2.16855681
1780,10.371,2.126471463
1781,10.448,2.169332156
1782,10.385,2.146481396
1783,10.331,2.282246185
1784,10.438,2.180116719
1785,10.339,2.068419048
1786,10.488,2.199248211
1787,10.416,2.133892569
1788,10.483,2.118537042
1789,10.553,2.221739662
1790,10.268,1.887786995
1791,10.187,1.830678121
1792,10.299,1.833838041
1793,10.208,1.900617886
1794,10.17,1.823849343
1795,10.191,1.869763358
1796,10.143,1.876185244
1797,10.169,1.946851106
1798,10.211,1.803255592
1799,10.186,1.936273006
1800,10.182,1.866644144
1801,10.16,1.928242235
1802,10.189,1.909692626
1803,10.159,1.841496704
1804,10.232,1.898889618
1805,10.179,1.854831367
1806,10.101,1.926787874
1807,10.121,1.908927186
1808,10.159,1.93687131
1809,10.243,1.836116097
1810,10.21,1.93433235
1811,10.031,2.041128415
1812,10.327,1.845935665
1813,10.266,2.009796826
1814,10.209,2.009815504
1815,10.197,1.841081362
1816,10.205,1.844553436
1817,10.175,1.932902251
1818,10.264,1.992052276
1819,10.325,1.905519878
1820,10.333,1.912529416
1821,10.184,2.078091062
1822,10.217,1.894069296
1823,10.238,1.840310502
1824,10.189,1.926393
1825,10.249,1.8591545
1826,10.139,1.854485944
1827,10.156,1.953325236
1828,10.195,2.084062935
1829,10.237,2.197648894
1830,10.128,1.912399873
1831,10.231,1.944587468
1832,10.242,1.940928438
1833,10.298,1.919604355
1834,10.431,2.006306124
1835,10.247,1.851328825
1836,10.332,1.985880087
1837,10.289,2.087543254
1838,10.288,1.931006159
1839,10.339,1.949841245
1840,10.311,1.998567806
1841,10.276,2.050372656
1842,10.272,2.02635686
1843,10.234,1.951679547
1844,10.215,2.033939997
1845,10.313,1.992234926
1846,10.226,1.884801442
1847,10.306,1.948373722
1848,10.226,1.93821585
1849,10.364,1.997371646
1850,10.384,1.998634168
1851,10.306,1.887306527
1852,10.371,2.015296609
1853,10.32,2.066366345
1854,10.211,1.965793311
1855,10.276,1.914023899
1856,10.284,1.833768444
1857,10.178,1.939607712
1858,10.326,1.838233691
1859,10.221,1.855155142
1860,10.216,1.860861845
1861,10.284,1.910233753
1862,10.207,1.965200502
1863,10.256,1.851456695
1864,10.391,1.812016115
1865,10.253,1.953152786
1866,10.248,2.009112374
1867,10.253,1.938233151
1868,10.291,2.007074325
1869,10.327,2.068901001
1870,10.377,1.958240462
1871,10.322,1.97438958
1872,10.356,2.075951245
1873,10.245,2.119780288
1874,10.237,1.920551879
1875,10.263,1.915071408
1876,10.228,1.982914004
1877,10.274,1.958254008
1878,10.396,1.928964724
1879,10.381,2.005956845
1880,10.479,2.0866032
1881,10.298,1.969536767
1882,10.334,1.941188351
1883,10.234,2.011290454
1884,10.285,1.998441585
1885,10.401,1.930784019
1886,10.201,1.925696577
1887,10.218,2.075278965
1888,10.394,2.029009828
1889,10.351,1.938958112
1890,10.406,2.111308036
1891,10.363,1.963947069
1892,10.241,1.860747533
1893,10.422,1.928635693
1894,10.278,1.850443228
1895,10.457,1.970795534
1896,10.395,1.934092996
1897,10.308,1.984205905
1898,10.34,1.919396802
1899,10.371,1.933157028
1900,10.341,2.092151069
1901,10.402,2.014063666
1902,10.499,1.945709327
1903,10.407,2.004337389
1904,10.413,1.928769336
1905,10.472,1.936741327
1906,10.271,1.897672301
1907,10.39,1.945683861
1908,10.308,1.931026894
1909,10.41,1.938467863
1910,10.382,2.073734886
1911,10.278,2.119246849
1912,10.414,2.0136183
1913,10.41,2.106261222
1914,10.475,2.113253615
1915,10.319,2.083165519
1916,10.474,1.994819115
1917,10.269,2.028485581
1918,10.311,1.692673667
1919,10.294,1.971662104
1920,10.35,1.838172701
1921,10.242,1.891299292
1922,10.313,1.873109591
